,key,name,description,id
145,shwd,沉眠龙徽暗影之指,"[史诗]
- 禁断圣物 首饰 -
注入能量的指环
∴全属性 +295
∴致命一击倍率 +0.2x
∴技能伤害 +6%
∴魔法抗性 +6%
∴点击使用 激活潜能
▣ 等级.100",287
146,skrt,冰雹圣器,"[史诗]
- 神话传说 武器 (弓箭) -
发动冰雹的武器！
∴攻击力+4950
∴敏捷 +490
∴技能伤害 +5%
∴每次攻击造成额外的魔法伤害并拥有减速效果
∴攻击时几率 发动冰雹打击
∴冰属性/水属性伤害+7.5%
▣ 等级.100",692
147,thle,阿西培尔的亡者精神,"[史诗]
- 冥灵传世 武器 (近战) -
支配死亡的力量将让你立于不败之地
∴攻击力+10500
∴力量 +750, 智力 +480
∴攻击速度 -75%
∴将额外的回复量转换为技能伤害
∴点击使用 发动死亡之手
▣ 等级.100",689
148,sclp,深渊玫瑰,"[史诗]
- 禁断圣物 首饰 -
永恒的玫瑰保护着你免受蹂躏
∴智力 +325
∴生命值 +1200
∴冰属性/水属性+6%
∴周围的友军 魔法抗性 8% 提高
∴点击使用 触发区域圣佑
▣ 等级.100",700
149,wtlg,真·魔渊·法力之源,"[史诗]
- 禁断圣物 头盔 -
永恒的不朽之心追求源源不断的法力涌现
∴护甲 +105
∴智力 +250
∴魔法值 +1200
∴技能伤害 +10%
∴点击使用 魔力专注
▣ 等级.100",707
150,wolg,地形检查,,-1
151,mgtk,纯净花冠,"[史诗]
- 禁断圣物 头盔 -
使你头脑变得透彻
∴护甲 +110
∴全属性 +240
∴致命一击概率 +10%
∴治疗友军时几率 赋予宁静
∴风属性 +7.5%
▣ 等级.100",722
152,mort,@Unused,,-1
153,dphe,杀戮者长靴,"[史诗]
- 神话传说 翅膀 -
恶魔在黑暗混沌钟制作的特质战靴
∴攻击力+1350
∴力量 +105
∴敏捷 +150
∴致命一击倍率 +0.10x
∴致命一击概率 +6%
▣ 等级.90",214
154,dkfw,寒冬之拥,"[史诗]
- 禁断圣物 铠甲 -
穿上它，拥有冬天
∴护甲 +215
∴智力 +375
∴生命值 +900
∴技能伤害 & 魔法抗性 +8%
∴点击使用 召唤冰霜幽灵
▣ 等级.100",719
155,dthb,杀戮头盔,"[史诗]
- 神话传说 头盔 -
堕入深渊的杀戮者给予强大的力量
∴护甲 +90
∴敏捷 +145
∴生命值 +750
∴技能伤害 +6%
∴致命一击概率 +6%
∴点击使用 发送杀戮叹息
▣ 等级.100",694
156,fgun,糖果背包 +1,"[史诗]
- 传奇至宝 武器 (背包) -
极大的轻便背包
∴攻击力+3000
∴全属性 +275
∴恢复量 +10%
∴魔法抗性 +10%
▣ 等级.70",654
157,lure,企鹅首领力量结晶,"[收藏品]
改变背包的外观.",429
158,olig,冰霜领主力量结晶,"[收藏品]
改变背包的外观.",201
159,amrc,守门人力量结晶,"[收藏品]
改变背包的外观.",179
160,ccmd,枭兽力量结晶,"[收藏品]
改变背包的外观.",224
161,flag,雪絮·寒影圣辉,"[史诗]
- 禁断圣物 武器 (法杖) -
美丽诱惑而又让人寒彻骨的武器
∴攻击力+5550
∴智力 +705
∴生命值 +1800
∴释放技能时造成下次攻击强化
∴点击使用 万境踪灭
∴冰属性/水属性伤害+8%
▣ 等级.100",791
162,gobm,死亡呼吸·剧毒之影,"[史诗]
- 神话传说 武器 (剑) -
你可以聆听到来自地狱的呼喊.
∴攻击力+5700
∴力量 +235
∴敏捷 +475
∴技能伤害 +5%
∴每当释放技能 下次攻击附带额外毒性伤害
∴点击使用 发动死亡嗜血
▣ 等级.100",666
163,gsou,深渊精华,"[史诗]
- 禁断圣物 材料 -
∴点击查看相关合成组合",264
164,nflg,边缘世界的魔石,"[史诗]
- 禁断圣物 材料 -
∴点击查看相关合成组合",263
165,nspi,火焰统治者力量结晶,"[收藏品]
改变背包的外观.",85
166,oflg,地狱熔岩火凰羽翼,"[史诗]
- 禁断圣物 翅膀 -
蕴含地狱熔火的翅膀
∴攻击力+2700
∴力量 & 敏捷 +225
∴生命值恢复 +90
∴所受伤害-7%
∴点击使用 激活熔火
▣ 等级.100",777
167,pams,凯彼阿的万千世界,"[史诗]
- 冥灵传世 武器 (近战) -
结束邪恶吧！重新开始!
∴攻击力+9750
∴力量 +705
∴技能伤害 +12%
∴每当释放技能 触发荣耀战歌
∴点击使用 激活凯彼阿光波
▣ 等级.100",738
168,pgin,永恒守护之剑,"[史诗]
- 禁断圣物 武器 (近战) -
不屈的力量指引着你
∴攻击力+6450
∴全属性 +240
∴主属性 +240
∴所受伤害-8%
∴点击使用 发动大地裂伤
▣ 等级.100",274
169,rat3,拉克鲁斯之剑,"[史诗]
- 禁断圣物 武器 (近战) -
给予你梦幻般的力量..
∴攻击力+6600
∴力量 +315, 敏捷 +645
∴技能伤害 & 致命一击概率 +7%
∴每当释放技能 下次攻击附加潮汐强化
∴点击使用 下次攻击激活幻想打击
▣ 等级.100",702
170,rde0,真·软布背包,"[罕见]
- 武器 (背包) -
∴攻击力+600
∴全属性 +60
∴生命值恢复 +20
∴魔法抗性 +8%
▣ 等级.40",576
171,rnsp,熊皮披风,"[魔力]
- 翅膀 -
∴全属性 +25
∴技能伤害 +5%
▣ 等级.40",42
172,soul,怨恨灵符,"[史诗]
- 神话传说 材料 -
∴点击查看相关合成组合",127
173,tels,伯爵古角,"[史诗]
- 传奇至宝 材料 -
∴点击查看相关合成组合",354
174,tgxp,贝利亚力量,"[史诗]
- 冥灵传世 武器 (近战) -
一个恶魔贮存的力量
∴攻击力+9300
∴力量 +315, 敏捷 +675
∴致命一击倍率 +0.35x
∴攻击时几率末日裁决
∴点击使用 恶魔之握
▣ 等级.100",736
175,uflg,地狱之光·毁灭灾星,"[史诗]
- 禁断圣物 武器 (近战) -
一把释放强大毁灭的剑
∴攻击力+6450
∴力量 +565, 智力 +305
∴攻击速度 -50%
∴每当释放技能 激活毁灭打击
∴点击使用 触发毁灭灾星
▣ 等级.100",771
176,anfg,湮灭之光·时间指环,"[史诗]
- 禁断圣物 首饰 -
拥有它，你可以摆脱时间的束缚
∴全属性 +290
∴技能伤害 +8%
∴点击使用 时空扭曲
∴生命值降到1以下时触发回到过去
▣ 等级.100",776
177,brag,荣光·圣芒之戒,"[史诗]
- 传奇至宝 首饰 -
圣光与你同在
∴全属性 +210
∴周围的友军 护甲和生命值提高
∴每当释放技能 充能神圣之光
∴点击使用 释放神圣之光
▣ 等级.80",681
178,drph,杰克隆登力量结晶,"[收藏品]
改变背包的外观.",158
179,iwbr,霜寒花冠,"[史诗]
- 禁断圣物 头盔 -
用魔力精炼而成的神秘花冠
∴护甲 +115
∴全属性 +215
∴技能伤害 +7.5%
∴几率触发冰冻效果
∴冰属性/水属性伤害+7.5%
▣ 等级.100",721
180,jdrn,戾啸魔龙面具,"[史诗]
- 禁断圣物 头盔 -
透过魔龙之眼看世界，一切变得如此清晰
∴护甲 +110
∴敏捷 +175
∴生命值 +1200
∴技能伤害 +7.5%
∴点击使用 魔龙戾啸
▣ 等级.100",774
181,lnrn,元素领主力量结晶,"[收藏品]
改变背包的外观.",166
182,mlst,拉撒路的传家宝,"[史诗]
- 鸿蒙起源 首饰 -
契约将我们永远捆绑在一起.
∴力量 +550
∴敏捷 & 智力 +200
∴点击使用 激活血契
∴如果对自己使用或与 2个盟友缔结契约，则启用鲜血符文
▣ 等级.100",876
183,oslo,嗜血之铠,"[史诗]
- 冥灵传世 铠甲 -
被诅咒的防具！
∴护甲 +200
∴主属性 +270
∴生命值 +1500
∴所受治疗量-15%
∴6秒触发一次 释放嗜血斗气
▣ 等级.100",293
184,sbok,追忆·呼啸长风,"[史诗]
- 禁断圣物 武器 (弓箭) -
拥有风的祝福，发动圣战..
∴攻击力+6900
∴敏捷 +570
∴攻击速度 +20%
∴攻击时发动风之打击
▣ 等级.100",675
185,sksh,圣者遗物,"[史诗]
- 传奇至宝 武器 (法杖) -
空洞的力量是不可怕的..
∴攻击力+3100
∴智力 +370
∴生命值 +1000
∴每当释放技能 4秒 周围的友军强化
▣ 等级.80",644
186,sprn,窥视之眼,"[史诗]
- 冥灵传世 头盔 -
不论何时何地都在注视着你 ..
∴护甲 +100
∴智力 +265 
∴技能伤害 +5%
∴魔法抗性 +15%
∴点击使用 激活死亡回春
▣ 等级.100",294
187,tmmt,白天使力量结晶,"[收藏品]
改变背包的外观.",187
188,vddl,坚硬的外壳,"[魔力]
- 翅膀 -
∴护甲 +15
∴生命值 +500
∴生命值恢复 +10
▣ 等级.30",27
189,spre,糖果背包,"[史诗]
- 传奇至宝 武器 (背包) -
漂亮的糖果背包
∴攻击力+2300
∴全属性 +210
∴恢复量 +10%
∴魔法抗性 +10%
▣ 等级.60",652
190,sfog,黄色水晶魔像力量结晶,"[收藏品]
改变背包的外观.",157
191,sor1,死亡头盔,"[罕见]
- 头盔 -
∴护甲 +40
∴全属性 +25
∴魔法值恢复 +15
▣ 等级.50",57
192,sor2,纷争面纱,"[史诗]
- 传奇至宝 材料 -
∴点击查看相关合成组合",124
193,sor3,赤血魔刃,"[史诗]
- 禁断圣物 武器 (近战) -
浸注鲜血之剑 !
∴攻击力+6900
∴敏捷 +685
∴生命值 +1800
∴致命一击倍率 +0.25x
∴每14次攻击时触发血怒
∴每当释放技能 几率 触发觉醒
▣ 等级.100",709
194,sor4,幻想霜寒魂翼,"[史诗]
- 禁断圣物 翅膀 -
残酷无情才会胜利！
∴全属性 +375
∴魔法抗性 +18%
∴周围的单位被减速
∴点击使用 激活幻想哀嚎
▣ 等级.100",713
195,sor5,冬日霜心,"[史诗]
- 禁断圣物 武器 (剑) -
你拥有它可以支配严寒冬季！ !
∴攻击力+7050
∴力量 +670, 敏捷 & 智力 +370
∴所受伤害-8%
∴每8次攻击时触发霜冻爆炸
∴点击使用 释放冰霜之力
▣ 等级.100",737
196,sor6,奥布里皮帽,"[史诗]
- 传奇至宝 头盔 -
死亡与你同在 ..
∴护甲 +75
∴力量 +60, 智力 +125
∴生命值很低时触发奥布里叹息
▣ 等级.80",679
197,sor7,真·奥布里皮帽,"[史诗]
- 神话传说 头盔 -
带上它你将会克服死亡恐惧！ !
∴护甲 +85
∴力量 +95
∴智力 +165
∴生命值很低时触发奥布里叹息
∴点击使用 触发隐形
▣ 等级.100",695
198,sor8,死灵法袍,"[史诗]
- 禁断圣物 铠甲 -
已经掌控了强大力量..
∴护甲 +195
∴力量 +115, 智力 +315
∴魔法值恢复 +25
∴技能伤害 +8%
∴点击使用 触发魔力屏障
▣ 等级.100",699
199,sor9,幽魂潜行者,"[史诗]
- 禁断圣物 武器 (弓箭) -
我的黑暗之箭追你至地狱!
∴攻击力+8700
∴敏捷 +615
∴技能伤害 +12%
∴攻击时几率 激活噬魂打击
▣ 等级.100",710
200,sora,混沌织网,"[史诗]
- 传奇至宝 材料 -
∴点击查看相关合成组合",125
201,fwss,山丘背包,"[史诗]
- 神话传说 武器 (背包) -
喂我肉吧...
∴攻击力+6000
∴力量 +540
∴技能伤害 +8%
∴所受伤害-20%
▣ 等级.100",734
202,shtm,自然之心,"[史诗]
- 禁断圣物 材料 -
∴点击查看相关合成组合",278
203,esaz,信仰·圣佑之盔,"[史诗]
- 禁断圣物 头盔 -
承载着信仰的头盔
∴护甲 +135
∴力量 +200
∴所受伤害-12%
∴被攻击时概率获得生命值恢复
∴点击使用 激活守护者的意志
▣ 等级.100",705
204,btst,魔龙之眼,"[史诗]
- 禁断圣物 材料 -
∴点击查看相关合成组合",255
205,tbsm,精良的背包,"[魔力]
- 武器 (背包) -
∴攻击力+300
∴力量 +30
∴所受伤害-10%
▣ 等级.30",572
206,tfar,浩瀚背包,"[史诗]
- 传奇至宝 武器 (背包) -
相当重的背包
∴攻击力+2600
∴力量 +250
∴技能伤害 +5%
∴所受伤害-15%
▣ 等级.60",651
207,tlum,末路·魔王之暗,"[史诗]
- 冥灵传世 武器 (近战) -
没有人能逃脱魔王的控制.
∴攻击力+8200
∴力量 +260
∴敏捷 +625
∴致命一击倍率 +0.35x
∴攻击时几率末日裁决
▣ 等级.100",871
208,tbar,背包,"[普通]
- 武器 (背包) -
旅行商人的必需品。因为它很重，普通人无法使用它，除非是旅行商人。.
∴攻击力+150
∴力量 +20
▣ 等级.15",573
209,tbak,真·精良的背包,"[罕见]
- 武器 (背包) -
∴攻击力+700
∴力量 +70
∴所受伤害-10%
▣ 等级.40",575
210,gldo,不一般的水晶魔像力量结晶,"[收藏品]
改变背包的外观.",410
211,stre,蜘蛛女皇力量结晶,"[收藏品]
改变背包的外观.",202
212,horl,无名之剑,"[史诗]
- 传奇至宝 武器 (近战) -
∴攻击力+4700
∴力量 +390, 敏捷 +140
∴技能伤害 +6%
∴攻击时几率触发恩赐解脱
▣ 等级.80",641
213,hbth,荒芜·无尽绝望,"[史诗]
- 冥灵传世 武器 (近战) -
深不可测的力量在这条孤独荒凉的道路尽头等待着你.
∴攻击力+8325
∴力量 +660
∴技能伤害 +8.5%
∴攻击时几率激活毁灭边际
∴点击使用 激活荒芜
▣ 等级.100",870
214,blba,炽焰之癸,"[罕见]
- 首饰 -
∴力量 +90
∴敏捷 +75
∴致命一击倍率 +0.2x
∴每当释放技能 几率触发愤怒燃烧
▣ 等级.60",90
215,rugt,电棍力量结晶,"[收藏品]
改变背包的外观.",234
216,frhg,深渊背包,"[史诗]
- 神话传说 武器 (背包) -
哇...很厉害的哦..
∴攻击力+4500
∴力量 +430
∴技能伤害 +6%
∴所受伤害-18%
▣ 等级.100",732
217,gvsm,触须统治者力量结晶,"[收藏品]
改变背包的外观.",101
218,crdt,誓约之戒·勇气,"[史诗]
- 神话传说 首饰 -
誓言的力量！
∴全属性 +260
∴技能伤害 +5%
∴周围的友军 魔法抗性 8%提升
∴点击使用 消耗生命值激活祈愿
▣ 等级.100",247
219,arsc,卡迪斯·屠戮之刃,"[史诗]
- 鸿蒙起源 武器 (近战) -
它浸透着无法洗去的鲜血
∴攻击力+13600
∴主属性 +500
∴技能伤害 +7.5%
∴移动速度 +75
∴攻击时标记目标
∴点击使用 激发屠戮
▣ 等级.100",872
220,scul,地渊沉星荆棘之甲,"[史诗]
- 禁断圣物 铠甲 -
来自地狱的荆棘之甲甚至能对佩戴者造成损伤
∴护甲 +220
∴力量 +310
∴技能伤害 +8%
∴在使用时或在受攻击时，释放荆棘之刺
∴在受到足够伤害量时将充能下次荆棘之刺
▣ 等级.100",773
221,tmsc,幽芳自然背包,"[史诗]
- 禁断圣物 武器 (背包) -
一个充满自然活力的背包
∴攻击力+5700
∴全属性 +585
∴恢复量 +12%
∴魔法抗性 +12%
▣ 等级.100",794
222,dtsb,巨人魔像力量结晶,"[收藏品]
改变背包的外观.",116
223,grsl,生命源泉,"[史诗]
- 神话传说 材料 -
∴点击查看相关合成组合",122
224,arsh,高洁七星龙渊剑,"[史诗]
- 禁断圣物 武器 (近战) -
光辉无尽，拥含深渊之精华的上古之剑
∴攻击力+9900
∴力量 +645, 敏捷 +325
∴技能伤害 +12%
∴攻击时几率 触发恩赐解脱
∴点击使用触发龙渊山崩
▣ 等级.100",739
225,shdt,火焰梦魇力量结晶,"[收藏品]
改变背包的外观.",242
226,shhn,万圣节的大糖果袋,"[史诗]
- 传奇至宝 首饰 -
投掷大号糖果欢度万圣节
∴全属性 +130
∴生命值 +1250
∴点击使用 向周围播撒糖果
▣ 等级.60",635
227,shen,伯爵力量结晶,"[收藏品]
改变背包的外观.",151
228,thdm,真·无名之剑,"[史诗]
- 神话传说 武器 (近战) -
加强力量的无名之剑。
∴攻击力+6900
∴力量 +555
∴敏捷 +215
∴技能伤害 +9%
∴攻击时几率触发恩赐解脱
▣ 等级.100",725
229,stpg,堕落之源,"[史诗]
- 神话传说 材料 -
∴点击查看相关合成组合",232
230,shrs,混沌魔影圣弓,"[史诗]
- 冥灵传世 武器 (弓箭) -
想拥有无限的力量？那么请支配它吧！ ..
∴攻击力+10500
∴力量 +425, 敏捷 +825
∴技能伤害 +8%
∴攻击时几率 触发混沌魔影
▣ 等级.100",716
231,bfhr,炽焰头盔,"[罕见]
- 头盔 -
∴护甲 +50
∴主属性 +30
∴全属性 +30
∴周围的友军速度提高
▣ 等级.60",88
232,cosl,蓝色水晶魔像力量结晶,"[收藏品]
改变背包的外观.",165
233,shcw,炽热焱器,"[罕见]
- 武器 (近战) -
∴攻击力+1650
∴力量 +130
∴技能伤害 +3%
∴攻击时2% 几率 力量 X 10的魔法伤害
▣ 等级.60",86
234,srbd,恩德拉的苏醒,"[史诗]
- 冥灵传世 武器 (通用) -
呼唤恶魔守护你避免堕入死亡深渊.
∴攻击力+9900
∴主属性 +813
∴攻击速度 +25%
∴生命值50%以下的敌人获得伤害额外增强
∴12秒触发一次 攻击时发动死神镰刀
▣ 等级.100",292
235,frgd,软布背包,"[魔力]
- 武器 (背包) -
∴攻击力+250
∴全属性 +25
∴生命值恢复 +10
∴魔法抗性 +8%
▣ 等级.30",574
236,envl,远古法老力量结晶,"[收藏品]
改变背包的外观.",123
237,rump,无尽虚空·破界之眼,"[史诗]
- 神话传说 头盔 -
你可以聆听到来自异界的呼唤
∴护甲 +90
∴智力 +235
∴魔法抗性 +5%
∴周围的友军 技能伤害 +4%
∴点击使用 召唤6只来自地狱的魔兽
▣ 等级.100",668
238,srtl,风暴之戒,"[史诗]
- 禁断圣物 首饰 -
强者的象征!
∴全属性 +280
∴攻击速度 +15%
∴每当释放技能 6秒 技能伤害 3%提升 (4次叠加)
∴点击使用 发动风暴领域
▣ 等级.100",275
239,stwa,焱石,"[罕见]
- 首饰 -
∴力量 +70
∴智力 +90
∴每当释放技能 3秒 生命值恢复 90, 技能伤害 6%提升
▣ 等级.60",89
240,klmm,白色水晶魔像力量结晶,"[收藏品]
改变背包的外观.",208
241,rots,护法灭魔,"[史诗]
- 禁断圣物 首饰 -
古代魔力符文形态的戒指.
∴力量 +425, 敏捷 & 智力 +175
∴所受伤害-9%
∴周围的友军 所受伤害6%减少, 所受治疗量12%提升
∴点击使用 古代符文
▣ 等级.100",723
242,axas,炙炎梵天之冠,"[史诗]
- 禁断圣物 头盔 -
蕴含真圣焱的头冠
∴护甲 +105
∴全属性 +190
∴技能伤害 +6%
∴触发圣焱
∴火焰伤害 +5%
▣ 等级.100",764
243,mnsf,堕落天使力量结晶,"[收藏品]
改变背包的外观.",194
244,schl,嗜血·蝙蝠之翼,"[史诗]
- 神话传说 翅膀 -
美！人！儿！美！人！儿！
∴敏捷 +165
∴智力 +165
∴生命值 +1200
∴400码移动距离时触发饥渴嗜血
▣ 等级.100",784
245,asbl,殇灵光羽号角,"[史诗]
- 冥灵传世 首饰 -
引发毁灭打击的号角
∴智力 +435
∴生命值 +3000
∴技能伤害 +6%
∴周围的友军强化
∴使用触发光羽打击
▣ 等级.100",765
246,kgal,梦魇缚灵·尘封之眼,"[史诗]
- 禁断圣物 武器 (弓箭) -
我会燃烧束缚你的灵魂 !!
∴攻击力+7800
∴力量 +260, 敏捷 +615
∴攻击时几率触发熔岩凝视
∴火焰伤害 +12%
▣ 等级.100",772
247,gold,万圣节小鬼力量结晶,"[收藏品]
改变背包的外观.",424
248,lmbr,迷你圣诞老人MK2力量结晶,"[收藏品]
改变背包的外观.",427
249,gfor,深海之翼,"[罕见]
- 翅膀 -
∴全属性 +40
∴生命值恢复 +10
∴魔法值恢复 +10
∴获得经验值+10%
∴击杀怪物时有几率触发大海祝福(获得经验值提升)
∴点击使用 使用时生成连接当前位置和新手村的传送阵
▣ 等级.30",568
250,guvi,恶魔之握,"[史诗]
- 传奇至宝 武器 (剑) -
所拥有的就是这个能干掉所有的右手
∴攻击力+3720
∴力量 +240
∴敏捷 +240
∴生命值恢复 +30
∴攻击时几率 触发潮汐范围打击
▣ 等级.80",642
251,rspl,暗夜魔枪,"[罕见]
- 武器 (枪支) -
∴攻击力+3000
∴攻击速度 +30%
▣ 等级.50",69
252,rre1,远古骨龙力量结晶,"[收藏品]
改变背包的外观.",258
253,rre2,混沌力量结晶,"[收藏品]
改变背包的外观.",-1
254,gomn,血精石甲,"[史诗]
- 传奇至宝 铠甲 -
蕴含血精之石的坚硬铠甲
∴护甲 +150
∴力量 +100
∴敏捷 +40
∴智力 +100
∴所受伤害-6%
∴点击使用 触发血石之盾
▣ 等级.60",655
