,key,name,description,id
141,engs,混沌劈天刃,"[史詩]
- 冥靈傳世 武器 (近戰) -
它能釋放強大能量.
∴攻擊力+9150
∴力量 +705
∴技能傷害 +10%
∴攻擊時25% 幾率激活毀滅邊際 (CD: 5秒)
∴點擊使用 激活混沌 (CD: 60秒)
▣ 等級.100",715
142,sorf,斷魂血刃,"[史詩]
- 神話傳說 武器 (近戰) -
充滿嗜血的渴望
∴攻擊力+5250
∴力量 +500
∴智力 +205
∴攻擊速度 -50%
∴技能傷害 +5%
∴點擊使用 發動嗜血打擊
▣ 等級.100",688
143,gmfr,爆破之刃,"[史詩]
- 傳奇至寶 武器 (近戰) -
再不敢了！!
∴攻擊力+4000
∴力量 +320
∴攻擊速度 -15%
∴技能傷害 +5%
∴攻擊時幾率 觸發爆破
▣ 等級.70",639
144,jpnt,亡者魂衣,"[史詩]
- 禁斷聖物 鎧甲 -
吸收亡者靈魂獲得巨大能量..
∴護甲 +190
∴力量 +55, 敏捷 +225
∴技能傷害 +7%
∴致命一擊概率 +7%
∴生命值很低時短時間內減少所受傷害並提升生命恢復速度
▣ 等級.100",698
145,shwd,沉眠龍徽暗影之指,"[史詩]
- 禁斷聖物 首飾 -
注入能量的指環
∴全屬性 +295
∴致命一擊倍率 +0.2x
∴技能傷害 +6%
∴魔法抗性 +6%
∴點擊使用 激活潛能
▣ 等級.100",287
146,skrt,冰雹聖器,"[史詩]
- 神話傳說 武器 (弓箭) -
發動冰雹的武器！
∴攻擊力+4950
∴敏捷 +490
∴技能傷害 +5%
∴每次攻擊造成額外的魔法傷害並擁有減速效果
∴攻擊時幾率 發動冰雹打擊
∴冰屬性/水屬性傷害+7.5%
▣ 等級.100",692
147,thle,阿西培爾的亡者精神,"[史詩]
- 冥靈傳世 武器 (近戰) -
支配死亡的力量將讓你立於不敗之地
∴攻擊力+10500
∴力量 +750, 智力 +480
∴攻擊速度 -75%
∴將額外的回覆量轉換爲技能傷害
∴點擊使用 發動死亡之手
▣ 等級.100",689
148,sclp,深淵玫瑰,"[史詩]
- 禁斷聖物 首飾 -
永恆的玫瑰保護着你免受蹂躪
∴智力 +325
∴生命值 +1200
∴冰屬性/水屬性+6%
∴周圍的友軍 魔法抗性 8% 提高
∴點擊使用 觸發區域聖佑
▣ 等級.100",700
149,wtlg,真·魔淵·法力之源,"[史詩]
- 禁斷聖物 頭盔 -
永恆的不朽之心追求源源不斷的法力湧現
∴護甲 +105
∴智力 +250
∴魔法值 +1200
∴技能傷害 +10%
∴點擊使用 魔力專注
▣ 等級.100",707
150,wolg,地形檢查,,-1
151,mgtk,純淨花冠,"[史詩]
- 禁斷聖物 頭盔 -
使你頭腦變得透徹
∴護甲 +110
∴全屬性 +240
∴致命一擊概率 +10%
∴治療友軍時幾率 賦予寧靜
∴風屬性 +7.5%
▣ 等級.100",722
152,mort,@Unused,,-1
153,dphe,殺戮者長靴,"[史詩]
- 神話傳說 翅膀 -
惡魔在黑暗混沌鍾製作的特質戰靴
∴攻擊力+1350
∴力量 +105
∴敏捷 +150
∴致命一擊倍率 +0.10x
∴致命一擊概率 +6%
▣ 等級.90",214
154,dkfw,寒冬之擁,"[史詩]
- 禁斷聖物 鎧甲 -
穿上它，擁有冬天
∴護甲 +215
∴智力 +375
∴生命值 +900
∴技能傷害 & 魔法抗性 +8%
∴點擊使用 召喚冰霜幽靈
▣ 等級.100",719
155,dthb,殺戮頭盔,"[史詩]
- 神話傳說 頭盔 -
墮入深淵的殺戮者給予強大的力量
∴護甲 +90
∴敏捷 +145
∴生命值 +750
∴技能傷害 +6%
∴致命一擊概率 +6%
∴點擊使用 發送殺戮嘆息
▣ 等級.100",694
156,fgun,糖果揹包 +1,"[史詩]
- 傳奇至寶 武器 (揹包) -
極大的輕便揹包
∴攻擊力+3000
∴全屬性 +275
∴恢復量 +10%
∴魔法抗性 +10%
▣ 等級.70",654
157,lure,企鵝首領力量結晶,"[收藏品]
改變揹包的外觀.",429
158,olig,冰霜領主力量結晶,"[收藏品]
改變揹包的外觀.",201
159,amrc,守門人力量結晶,"[收藏品]
改變揹包的外觀.",179
160,ccmd,梟獸力量結晶,"[收藏品]
改變揹包的外觀.",224
161,flag,雪絮·寒影聖輝,"[史詩]
- 禁斷聖物 武器 (法杖) -
美麗誘惑而又讓人寒徹骨的武器
∴攻擊力+5550
∴智力 +705
∴生命值 +1800
∴釋放技能時造成下次攻擊強化
∴點擊使用 萬境蹤滅
∴冰屬性/水屬性傷害+8%
▣ 等級.100",791
162,gobm,死亡呼吸·劇毒之影,"[史詩]
- 神話傳說 武器 (劍) -
你可以聆聽到來自地獄的呼喊.
∴攻擊力+5700
∴力量 +235
∴敏捷 +475
∴技能傷害 +5%
∴每當釋放技能 下次攻擊附帶額外毒性傷害
∴點擊使用 發動死亡嗜血
▣ 等級.100",666
163,gsou,深淵精華,"[史詩]
- 禁斷聖物 材料 -
∴點擊查看相關合成組合",264
164,nflg,邊緣世界的魔石,"[史詩]
- 禁斷聖物 材料 -
∴點擊查看相關合成組合",263
165,nspi,火焰統治者力量結晶,"[收藏品]
改變揹包的外觀.",85
166,oflg,地獄熔岩火凰羽翼,"[史詩]
- 禁斷聖物 翅膀 -
蘊含地獄熔火的翅膀
∴攻擊力+2700
∴力量 & 敏捷 +225
∴生命值恢復 +90
∴所受傷害-7%
∴點擊使用 激活熔火
▣ 等級.100",777
167,pams,凱彼阿的萬千世界,"[史詩]
- 冥靈傳世 武器 (近戰) -
結束邪惡吧！重新開始!
∴攻擊力+9750
∴力量 +705
∴技能傷害 +12%
∴每當釋放技能 觸發榮耀戰歌
∴點擊使用 激活凱彼阿光波
▣ 等級.100",738
168,pgin,永恆守護之劍,"[史詩]
- 禁斷聖物 武器 (近戰) -
不屈的力量指引着你
∴攻擊力+6450
∴全屬性 +240
∴主屬性 +240
∴所受傷害-8%
∴點擊使用 發動大地裂傷
▣ 等級.100",274
169,rat3,拉克魯斯之劍,"[史詩]
- 禁斷聖物 武器 (近戰) -
給予你夢幻般的力量..
∴攻擊力+6600
∴力量 +315, 敏捷 +645
∴技能傷害 & 致命一擊概率 +7%
∴每當釋放技能 下次攻擊附加潮汐強化
∴點擊使用 下次攻擊激活幻想打擊
▣ 等級.100",702
170,rde0,真·軟布揹包,"[罕見]
- 武器 (揹包) -
∴攻擊力+600
∴全屬性 +60
∴生命值恢復 +20
∴魔法抗性 +8%
▣ 等級.40",576
171,rnsp,熊皮披風,"[魔力]
- 翅膀 -
∴全屬性 +25
∴技能傷害 +5%
▣ 等級.40",42
172,soul,怨恨靈符,"[史詩]
- 神話傳說 材料 -
∴點擊查看相關合成組合",127
173,tels,伯爵古角,"[史詩]
- 傳奇至寶 材料 -
∴點擊查看相關合成組合",354
174,tgxp,貝利亞力量,"[史詩]
- 冥靈傳世 武器 (近戰) -
一個惡魔貯存的力量
∴攻擊力+9300
∴力量 +315, 敏捷 +675
∴致命一擊倍率 +0.35x
∴攻擊時幾率末日裁決
∴點擊使用 惡魔之握
▣ 等級.100",736
175,uflg,地獄之光·毀滅災星,"[史詩]
- 禁斷聖物 武器 (近戰) -
一把釋放強大毀滅的劍
∴攻擊力+6450
∴力量 +565, 智力 +305
∴攻擊速度 -50%
∴每當釋放技能 激活毀滅打擊
∴點擊使用 觸發毀滅災星
▣ 等級.100",771
176,anfg,湮滅之光·時間指環,"[史詩]
- 禁斷聖物 首飾 -
擁有它，你可以擺脫時間的束縛
∴全屬性 +290
∴技能傷害 +8%
∴點擊使用 時空扭曲
∴生命值降到1以下時觸發回到過去
▣ 等級.100",776
177,brag,榮光·聖芒之戒,"[史詩]
- 傳奇至寶 首飾 -
聖光與你同在
∴全屬性 +210
∴周圍的友軍 護甲和生命值提高
∴每當釋放技能 充能神聖之光
∴點擊使用 釋放神聖之光
▣ 等級.80",681
178,drph,傑克隆登力量結晶,"[收藏品]
改變揹包的外觀.",158
179,iwbr,霜寒花冠,"[史詩]
- 禁斷聖物 頭盔 -
用魔力精煉而成的神祕花冠
∴護甲 +115
∴全屬性 +215
∴技能傷害 +7.5%
∴幾率觸發冰凍效果
∴冰屬性/水屬性傷害+7.5%
▣ 等級.100",721
180,jdrn,戾嘯魔龍面具,"[史詩]
- 禁斷聖物 頭盔 -
透過魔龍之眼看世界，一切變得如此清晰
∴護甲 +110
∴敏捷 +175
∴生命值 +1200
∴技能傷害 +7.5%
∴點擊使用 魔龍戾嘯
▣ 等級.100",774
181,lnrn,元素領主力量結晶,"[收藏品]
改變揹包的外觀.",166
182,mlst,拉撒路的傳家寶,"[史詩]
- 鴻蒙起源 首飾 -
契約將我們永遠捆綁在一起.
∴力量 +550
∴敏捷 & 智力 +200
∴點擊使用 激活血契
∴如果對自己使用或與 2個盟友締結契約，則啓用鮮血符文
▣ 等級.100",876
183,oslo,嗜血之鎧,"[史詩]
- 冥靈傳世 鎧甲 -
被詛咒的防具！
∴護甲 +200
∴主屬性 +270
∴生命值 +1500
∴所受治療量-15%
∴6秒觸發一次 釋放嗜血鬥氣
▣ 等級.100",293
184,sbok,追憶·呼嘯長風,"[史詩]
- 禁斷聖物 武器 (弓箭) -
擁有風的祝福，發動聖戰..
∴攻擊力+6900
∴敏捷 +570
∴攻擊速度 +20%
∴攻擊時發動風之打擊
▣ 等級.100",675
185,sksh,聖者遺物,"[史詩]
- 傳奇至寶 武器 (法杖) -
空洞的力量是不可怕的..
∴攻擊力+3100
∴智力 +370
∴生命值 +1000
∴每當釋放技能 4秒 周圍的友軍強化
▣ 等級.80",644
186,sprn,窺視之眼,"[史詩]
- 冥靈傳世 頭盔 -
不論何時何地都在注視着你 ..
∴護甲 +100
∴智力 +265 
∴技能傷害 +5%
∴魔法抗性 +15%
∴點擊使用 激活死亡回春
▣ 等級.100",294
187,tmmt,白天使力量結晶,"[收藏品]
改變揹包的外觀.",187
188,vddl,堅硬的外殼,"[魔力]
- 翅膀 -
∴護甲 +15
∴生命值 +500
∴生命值恢復 +10
▣ 等級.30",27
189,spre,糖果揹包,"[史詩]
- 傳奇至寶 武器 (揹包) -
漂亮的糖果揹包
∴攻擊力+2300
∴全屬性 +210
∴恢復量 +10%
∴魔法抗性 +10%
▣ 等級.60",652
190,sfog,黃色水晶魔像力量結晶,"[收藏品]
改變揹包的外觀.",157
191,sor1,死亡頭盔,"[罕見]
- 頭盔 -
∴護甲 +40
∴全屬性 +25
∴魔法值恢復 +15
▣ 等級.50",57
192,sor2,紛爭面紗,"[史詩]
- 傳奇至寶 材料 -
∴點擊查看相關合成組合",124
193,sor3,赤血魔刃,"[史詩]
- 禁斷聖物 武器 (近戰) -
浸注鮮血之劍 !
∴攻擊力+6900
∴敏捷 +685
∴生命值 +1800
∴致命一擊倍率 +0.25x
∴每14次攻擊時觸發血怒
∴每當釋放技能 幾率 觸發覺醒
▣ 等級.100",709
194,sor4,幻想霜寒魂翼,"[史詩]
- 禁斷聖物 翅膀 -
殘酷無情纔會勝利！
∴全屬性 +375
∴魔法抗性 +18%
∴周圍的單位被減速
∴點擊使用 激活幻想哀嚎
▣ 等級.100",713
195,sor5,冬日霜心,"[史詩]
- 禁斷聖物 武器 (劍) -
你擁有它可以支配嚴寒冬季！ !
∴攻擊力+7050
∴力量 +670, 敏捷 & 智力 +370
∴所受傷害-8%
∴每8次攻擊時觸發霜凍爆炸
∴點擊使用 釋放冰霜之力
▣ 等級.100",737
196,sor6,奧布里皮帽,"[史詩]
- 傳奇至寶 頭盔 -
死亡與你同在 ..
∴護甲 +75
∴力量 +60, 智力 +125
∴生命值很低時觸發奧布里嘆息
▣ 等級.80",679
197,sor7,真·奧布里皮帽,"[史詩]
- 神話傳說 頭盔 -
帶上它你將會克服死亡恐懼！ !
∴護甲 +85
∴力量 +95
∴智力 +165
∴生命值很低時觸發奧布里嘆息
∴點擊使用 觸發隱形
▣ 等級.100",695
198,sor8,死靈法袍,"[史詩]
- 禁斷聖物 鎧甲 -
已經掌控了強大力量..
∴護甲 +195
∴力量 +115, 智力 +315
∴魔法值恢復 +25
∴技能傷害 +8%
∴點擊使用 觸發魔力屏障
▣ 等級.100",699
199,sor9,幽魂潛行者,"[史詩]
- 禁斷聖物 武器 (弓箭) -
我的黑暗之箭追你至地獄!
∴攻擊力+8700
∴敏捷 +615
∴技能傷害 +12%
∴攻擊時幾率 激活噬魂打擊
▣ 等級.100",710
200,sora,混沌織網,"[史詩]
- 傳奇至寶 材料 -
∴點擊查看相關合成組合",125
201,fwss,山丘揹包,"[史詩]
- 神話傳說 武器 (揹包) -
餵我肉吧...
∴攻擊力+6000
∴力量 +540
∴技能傷害 +8%
∴所受傷害-20%
▣ 等級.100",734
202,shtm,自然之心,"[史詩]
- 禁斷聖物 材料 -
∴點擊查看相關合成組合",278
203,esaz,信仰·聖佑之盔,"[史詩]
- 禁斷聖物 頭盔 -
承載着信仰的頭盔
∴護甲 +135
∴力量 +200
∴所受傷害-12%
∴被攻擊時概率獲得生命值恢復
∴點擊使用 激活守護者的意志
▣ 等級.100",705
204,btst,魔龍之眼,"[史詩]
- 禁斷聖物 材料 -
∴點擊查看相關合成組合",255
205,tbsm,精良的揹包,"[魔力]
- 武器 (揹包) -
∴攻擊力+300
∴力量 +30
∴所受傷害-10%
▣ 等級.30",572
206,tfar,浩瀚揹包,"[史詩]
- 傳奇至寶 武器 (揹包) -
相當重的揹包
∴攻擊力+2600
∴力量 +250
∴技能傷害 +5%
∴所受傷害-15%
▣ 等級.60",651
207,tlum,末路·魔王之暗,"[史詩]
- 冥靈傳世 武器 (近戰) -
沒有人能逃脫魔王的控制.
∴攻擊力+8200
∴力量 +260
∴敏捷 +625
∴致命一擊倍率 +0.35x
∴攻擊時幾率末日裁決
▣ 等級.100",871
208,tbar,揹包,"[普通]
- 武器 (揹包) -
旅行商人的必需品。因爲它很重，普通人無法使用它，除非是旅行商人。.
∴攻擊力+150
∴力量 +20
▣ 等級.15",573
209,tbak,真·精良的揹包,"[罕見]
- 武器 (揹包) -
∴攻擊力+700
∴力量 +70
∴所受傷害-10%
▣ 等級.40",575
210,gldo,不一般的水晶魔像力量結晶,"[收藏品]
改變揹包的外觀.",410
211,stre,蜘蛛女皇力量結晶,"[收藏品]
改變揹包的外觀.",202
212,horl,無名之劍,"[史詩]
- 傳奇至寶 武器 (近戰) -
∴攻擊力+4700
∴力量 +390, 敏捷 +140
∴技能傷害 +6%
∴攻擊時幾率觸發恩賜解脫
▣ 等級.80",641
213,hbth,荒蕪·無盡絕望,"[史詩]
- 冥靈傳世 武器 (近戰) -
深不可測的力量在這條孤獨荒涼的道路盡頭等待着你.
∴攻擊力+8325
∴力量 +660
∴技能傷害 +8.5%
∴攻擊時幾率激活毀滅邊際
∴點擊使用 激活荒蕪
▣ 等級.100",870
214,blba,熾焰之癸,"[罕見]
- 首飾 -
∴力量 +90
∴敏捷 +75
∴致命一擊倍率 +0.2x
∴每當釋放技能 幾率觸發憤怒燃燒
▣ 等級.60",90
215,rugt,電棍力量結晶,"[收藏品]
改變揹包的外觀.",234
216,frhg,深淵揹包,"[史詩]
- 神話傳說 武器 (揹包) -
哇...很厲害的哦..
∴攻擊力+4500
∴力量 +430
∴技能傷害 +6%
∴所受傷害-18%
▣ 等級.100",732
217,gvsm,觸鬚統治者力量結晶,"[收藏品]
改變揹包的外觀.",101
218,crdt,誓約之戒·勇氣,"[史詩]
- 神話傳說 首飾 -
誓言的力量！
∴全屬性 +260
∴技能傷害 +5%
∴周圍的友軍 魔法抗性 8%提升
∴點擊使用 消耗生命值激活祈願
▣ 等級.100",247
219,arsc,卡迪斯·屠戮之刃,"[史詩]
- 鴻蒙起源 武器 (近戰) -
它浸透着無法洗去的鮮血
∴攻擊力+13600
∴主屬性 +500
∴技能傷害 +7.5%
∴移動速度 +75
∴攻擊時標記目標
∴點擊使用 激發屠戮
▣ 等級.100",872
220,scul,地淵沉星荊棘之甲,"[史詩]
- 禁斷聖物 鎧甲 -
來自地獄的荊棘之甲甚至能對佩戴者造成損傷
∴護甲 +220
∴力量 +310
∴技能傷害 +8%
∴在使用時或在受攻擊時，釋放荊棘之刺
∴在受到足夠傷害量時將充能下次荊棘之刺
▣ 等級.100",773
221,tmsc,幽芳自然揹包,"[史詩]
- 禁斷聖物 武器 (揹包) -
一個充滿自然活力的揹包
∴攻擊力+5700
∴全屬性 +585
∴恢復量 +12%
∴魔法抗性 +12%
▣ 等級.100",794
222,dtsb,巨人魔像力量結晶,"[收藏品]
改變揹包的外觀.",116
223,grsl,生命源泉,"[史詩]
- 神話傳說 材料 -
∴點擊查看相關合成組合",122
224,arsh,高潔七星龍淵劍,"[史詩]
- 禁斷聖物 武器 (近戰) -
光輝無盡，擁含深淵之精華的上古之劍
∴攻擊力+9900
∴力量 +645, 敏捷 +325
∴技能傷害 +12%
∴攻擊時幾率 觸發恩賜解脫
∴點擊使用觸發龍淵山崩
▣ 等級.100",739
225,shdt,火焰夢魘力量結晶,"[收藏品]
改變揹包的外觀.",242
226,shhn,萬聖節的大糖果袋,"[史詩]
- 傳奇至寶 首飾 -
投擲大號糖果歡度萬聖節
∴全屬性 +130
∴生命值 +1250
∴點擊使用 向周圍播撒糖果
▣ 等級.60",635
227,shen,伯爵力量結晶,"[收藏品]
改變揹包的外觀.",151
228,thdm,真·無名之劍,"[史詩]
- 神話傳說 武器 (近戰) -
加強力量的無名之劍。
∴攻擊力+6900
∴力量 +555
∴敏捷 +215
∴技能傷害 +9%
∴攻擊時幾率觸發恩賜解脫
▣ 等級.100",725
229,stpg,墮落之源,"[史詩]
- 神話傳說 材料 -
∴點擊查看相關合成組合",232
230,shrs,混沌魔影聖弓,"[史詩]
- 冥靈傳世 武器 (弓箭) -
想擁有無限的力量？那麼請支配它吧！ ..
∴攻擊力+10500
∴力量 +425, 敏捷 +825
∴技能傷害 +8%
∴攻擊時幾率 觸發混沌魔影
▣ 等級.100",716
231,bfhr,熾焰頭盔,"[罕見]
- 頭盔 -
∴護甲 +50
∴主屬性 +30
∴全屬性 +30
∴周圍的友軍速度提高
▣ 等級.60",88
232,cosl,藍色水晶魔像力量結晶,"[收藏品]
改變揹包的外觀.",165
233,shcw,熾熱焱器,"[罕見]
- 武器 (近戰) -
∴攻擊力+1650
∴力量 +130
∴技能傷害 +3%
∴攻擊時2% 幾率 力量 X 10的魔法傷害
▣ 等級.60",86
234,srbd,恩德拉的甦醒,"[史詩]
- 冥靈傳世 武器 (通用) -
呼喚惡魔守護你避免墮入死亡深淵.
∴攻擊力+9900
∴主屬性 +813
∴攻擊速度 +25%
∴生命值50%以下的敵人獲得傷害額外增強
∴12秒觸發一次 攻擊時發動死神鐮刀
▣ 等級.100",292
235,frgd,軟布揹包,"[魔力]
- 武器 (揹包) -
∴攻擊力+250
∴全屬性 +25
∴生命值恢復 +10
∴魔法抗性 +8%
▣ 等級.30",574
236,envl,遠古法老力量結晶,"[收藏品]
改變揹包的外觀.",123
237,rump,無盡虛空·破界之眼,"[史詩]
- 神話傳說 頭盔 -
你可以聆聽到來自異界的呼喚
∴護甲 +90
∴智力 +235
∴魔法抗性 +5%
∴周圍的友軍 技能傷害 +4%
∴點擊使用 召喚6只來自地獄的魔獸
▣ 等級.100",668
238,srtl,風暴之戒,"[史詩]
- 禁斷聖物 首飾 -
強者的象徵!
∴全屬性 +280
∴攻擊速度 +15%
∴每當釋放技能 6秒 技能傷害 3%提升 (4次疊加)
∴點擊使用 發動風暴領域
▣ 等級.100",275
239,stwa,焱石,"[罕見]
- 首飾 -
∴力量 +70
∴智力 +90
∴每當釋放技能 3秒 生命值恢復 90, 技能傷害 6%提升
▣ 等級.60",89
240,klmm,白色水晶魔像力量結晶,"[收藏品]
改變揹包的外觀.",208
241,rots,護法滅魔,"[史詩]
- 禁斷聖物 首飾 -
古代魔力符文形態的戒指.
∴力量 +425, 敏捷 & 智力 +175
∴所受傷害-9%
∴周圍的友軍 所受傷害6%減少, 所受治療量12%提升
∴點擊使用 古代符文
▣ 等級.100",723
242,axas,炙炎梵天之冠,"[史詩]
- 禁斷聖物 頭盔 -
蘊含真聖焱的頭冠
∴護甲 +105
∴全屬性 +190
∴技能傷害 +6%
∴觸發聖焱
∴火焰傷害 +5%
▣ 等級.100",764
243,mnsf,墮落天使力量結晶,"[收藏品]
改變揹包的外觀.",194
244,schl,嗜血·蝙蝠之翼,"[史詩]
- 神話傳說 翅膀 -
美！人！兒！美！人！兒！
∴敏捷 +165
∴智力 +165
∴生命值 +1200
∴400碼移動距離時觸發飢渴嗜血
▣ 等級.100",784
245,asbl,殤靈光羽號角,"[史詩]
- 冥靈傳世 首飾 -
引發毀滅打擊的號角
∴智力 +435
∴生命值 +3000
∴技能傷害 +6%
∴周圍的友軍強化
∴使用觸發光羽打擊
▣ 等級.100",765
246,kgal,夢魘縛靈·塵封之眼,"[史詩]
- 禁斷聖物 武器 (弓箭) -
我會燃燒束縛你的靈魂 !!
∴攻擊力+7800
∴力量 +260, 敏捷 +615
∴攻擊時幾率觸發熔岩凝視
∴火焰傷害 +12%
▣ 等級.100",772
247,gold,萬聖節小鬼力量結晶,"[收藏品]
改變揹包的外觀.",424
248,lmbr,迷你聖誕老人MK2力量結晶,"[收藏品]
改變揹包的外觀.",427
249,gfor,深海之翼,"[罕見]
- 翅膀 -
∴全屬性 +40
∴生命值恢復 +10
∴魔法值恢復 +10
∴獲得經驗值+10%
∴擊殺怪物時有幾率觸發大海祝福(獲得經驗值提升)
∴點擊使用 使用時生成連接當前位置和新手村的傳送陣
▣ 等級.30",568
250,guvi,惡魔之握,"[史詩]
- 傳奇至寶 武器 (劍) -
所擁有的就是這個能幹掉所有的右手
∴攻擊力+3720
∴力量 +240
∴敏捷 +240
∴生命值恢復 +30
∴攻擊時幾率 觸發潮汐範圍打擊
▣ 等級.80",642
251,rspl,暗夜魔槍,"[罕見]
- 武器 (槍支) -
∴攻擊力+3000
∴攻擊速度 +30%
▣ 等級.50",69
252,rre1,遠古骨龍力量結晶,"[收藏品]
改變揹包的外觀.",258
253,rre2,混沌力量結晶,"[收藏品]
改變揹包的外觀.",-1
254,gomn,血精石甲,"[史詩]
- 傳奇至寶 鎧甲 -
蘊含血精之石的堅硬鎧甲
∴護甲 +150
∴力量 +100
∴敏捷 +40
∴智力 +100
∴所受傷害-6%
∴點擊使用 觸發血石之盾
▣ 等級.60",655
